hh,mm,ss,sss,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temperature_c,ppg_red,ppg_ir,ppg_green
0,0,14,340,0.013671875,-0.00982666015625,-0.008544921875,-89.17999267578125,28.0914306640625,-86.5020751953125,-110.890625,130126,148408,11567
0,0,14,350,0.013671875,-0.00982666015625,-0.008544921875,-89.17999267578125,28.0914306640625,-86.5020751953125,-109.890625,130146,148420,11561
0,0,14,360,0.02410888671875,-0.008544921875,-0.0135498046875,-88.2110595703125,27.435302734375,-84.89990234375,-109.890625,130142,148448,11552
0,0,14,370,0.02410888671875,-0.008544921875,-0.0135498046875,-88.2110595703125,27.435302734375,-84.89990234375,-109.890625,130144,148462,11571
0,0,14,380,0.02197265625,-0.00634765625,-0.01104736328125,-87.9058837890625,27.16064453125,-86.36474609375,-109.890625,130161,148477,11564
0,0,14,390,0.025146484375,-0.00701904296875,-0.007080078125,-87.9058837890625,29.11376953125,-84.96856689453125,-109.890625,130161,148463,11563
0,0,14,400,0.025146484375,-0.00701904296875,-0.007080078125,-89.62249755859375,28.17535400390625,-84.96856689453125,-109.890625,130159,148493,11572
0,0,14,410,0.01824951171875,-0.0064697265625,-0.01055908203125,-88.68408203125,27.862548828125,-85.418701171875,-109.890625,130155,148524,11585
0,0,14,420,0.01824951171875,-0.0064697265625,-0.01055908203125,-88.68408203125,27.862548828125,-85.418701171875,-109.890625,130171,148537,11577
0,0,14,430,0.01202392578125,-0.0093994140625,-0.0101318359375,-88.31024169921875,27.64129638671875,-88.23394775390625,-109.890625,130167,148554,11564
0,0,14,440,0.01202392578125,-0.0093994140625,-0.0101318359375,-88.31024169921875,27.64129638671875,-88.23394775390625,-103.890625,130174,148583,11579
0,0,14,450,0.02294921875,-0.01226806640625,-0.01031494140625,-88.4552001953125,27.5421142578125,-86.97509765625,-103.890625,130180,148595,11580
0,0,14,460,0.02294921875,-0.01226806640625,-0.01031494140625,-88.4552001953125,27.5421142578125,-86.97509765625,-103.890625,130188,148609,11583
0,0,14,470,0.024658203125,-0.01446533203125,-0.009765625,-88.8519287109375,27.82440185546875,-84.2437744140625,-103.890625,130196,148645,11587
0,0,14,480,0.024658203125,-0.01446533203125,-0.009765625,-88.8519287109375,27.82440185546875,-84.2437744140625,-103.890625,130198,148652,11577
0,0,14,490,0.01611328125,-0.01116943359375,-0.010009765625,-87.982177734375,27.58026123046875,-84.5794677734375,-105.890625,130196,148668,11583
0,0,14,500,0.012451171875,-0.0067138671875,-0.00872802734375,-88.1195068359375,27.587890625,-87.12005615234375,-105.890625,130223,148676,11599
0,0,14,510,0.012451171875,-0.0067138671875,-0.00872802734375,-88.1195068359375,27.587890625,-87.12005615234375,-105.890625,130205,148703,11588
0,0,14,520,0.012451171875,-0.01104736328125,-0.00787353515625,-88.1195068359375,27.587890625,-87.12005615234375,-105.890625,130210,148702,11595
0,0,14,530,0.02099609375,-0.01104736328125,-0.00787353515625,-88.75274658203125,28.3355712890625,-86.273193359375,-105.890625,130221,148711,11599
0,0,14,540,0.0240478515625,-0.013671875,-0.0103759765625,-88.31024169921875,28.38897705078125,-83.76312255859375,-105.890625,130220,148714,11592
0,0,14,550,0.0240478515625,-0.013671875,-0.0103759765625,-88.31024169921875,28.38897705078125,-83.76312255859375,-105.890625,130214,148728,11588
0,0,14,560,0.01580810546875,-0.0115966796875,-0.01068115234375,-88.78326416015625,28.6865234375,-83.953857421875,-105.890625,130208,148751,11602
0,0,14,570,0.01580810546875,-0.0115966796875,-0.01068115234375,-88.78326416015625,28.6865234375,-83.953857421875,-105.890625,130224,148776,11595
0,0,14,580,0.01300048828125,-0.0093994140625,-0.014404296875,-88.06610107421875,28.01513671875,-86.212158203125,-105.890625,130213,148759,11603
0,0,14,590,0.01300048828125,-0.0093994140625,-0.014404296875,-88.06610107421875,28.01513671875,-86.212158203125,-105.890625,130217,148784,11591
0,0,14,600,0.01873779296875,-0.01025390625,-0.0155029296875,-86.61651611328125,27.22930908203125,-86.73095703125,-105.890625,130214,148793,11594
0,0,14,610,0.01873779296875,-0.01025390625,-0.0155029296875,-86.61651611328125,27.22930908203125,-86.73095703125,-105.890625,130228,148771,11615
0,0,14,620,0.0264892578125,-0.01092529296875,-0.01068115234375,-88.23394775390625,28.350830078125,-84.53369140625,-105.890625,130222,148780,11617
0,0,14,630,0.0264892578125,-0.01092529296875,-0.01068115234375,-88.23394775390625,28.350830078125,-84.53369140625,-103.890625,130213,148774,11599
0,0,14,640,0.0255126953125,-0.0067138671875,-0.01324462890625,-89.3096923828125,28.6407470703125,-81.79473876953125,-103.890625,130190,148722,11605
0,0,14,650,0.0255126953125,-0.0067138671875,-0.01324462890625,-89.3096923828125,28.6407470703125,-81.79473876953125,-103.890625,130163,148620,11612
0,0,14,660,0.01409912109375,-0.00030517578125,-0.01861572265625,-89.13421630859375,27.79388427734375,-83.36639404296875,-103.890625,130119,148505,11602
0,0,14,670,0.00482177734375,-0.00048828125,-0.01983642578125,-89.13421630859375,27.79388427734375,-87.27264404296875,-102.890625,130096,148420,11592
0,0,14,680,0.00482177734375,-0.00048828125,-0.01983642578125,-88.7451171875,27.0538330078125,-87.13531494140625,-102.890625,130057,148366,11601
0,0,14,690,0.01129150390625,-0.00396728515625,-0.018310546875,-87.4786376953125,26.2298583984375,-89.41650390625,-102.890625,130040,148313,11592
0,0,14,700,0.01129150390625,-0.00396728515625,-0.018310546875,-87.4786376953125,26.2298583984375,-89.41650390625,-102.890625,130029,148272,11601
0,0,14,710,0.02264404296875,-0.01019287109375,-0.010986328125,-88.82904052734375,27.2064208984375,-86.54022216796875,-102.890625,130028,148257,11607
0,0,14,720,0.02264404296875,-0.01019287109375,-0.010986328125,-88.82904052734375,27.2064208984375,-86.54022216796875,-104.890625,130029,148256,11594
0,0,14,730,0.02349853515625,-0.0115966796875,-0.009033203125,-89.54620361328125,27.9388427734375,-84.7320556640625,-104.890625,130031,148269,11603
0,0,14,740,0.02349853515625,-0.0115966796875,-0.009033203125,-89.54620361328125,27.9388427734375,-84.7320556640625,-104.890625,130048,148290,11594
0,0,14,750,0.0181884765625,-0.0115966796875,-0.0107421875,-89.39361572265625,27.96173095703125,-84.7930908203125,-104.890625,130033,148335,11595
0,0,14,760,0.0181884765625,-0.0115966796875,-0.0107421875,-89.39361572265625,27.96173095703125,-84.7930908203125,-95.890625,130058,148361,11598
0,0,14,770,0.017578125,-0.0118408203125,-0.01239013671875,-88.31787109375,27.51922607421875,-85.4034423828125,-95.890625,130075,148393,11604
0,0,14,780,0.017578125,-0.0118408203125,-0.01239013671875,-88.31787109375,27.51922607421875,-85.4034423828125,-95.890625,130063,148422,11595
0,0,14,790,0.0238037109375,-0.01068115234375,-0.01165771484375,-88.73748779296875,27.77862548828125,-83.80889892578125,-95.890625,130091,148454,11600
0,0,14,800,0.0238037109375,-0.01068115234375,-0.011962890625,-88.73748779296875,27.77862548828125,-83.80889892578125,-95.890625,130092,148493,11608
0,0,14,810,0.021240234375,-0.008544921875,-0.011962890625,-88.96636962890625,27.83966064453125,-83.0841064453125,-95.890625,130100,148523,11607
0,0,14,820,0.01409912109375,-0.00567626953125,-0.0142822265625,-87.97454833984375,26.35955810546875,-85.174560546875,-95.890625,130114,148534,11621
0,0,14,830,0.01409912109375,-0.00567626953125,-0.0142822265625,-87.97454833984375,26.35955810546875,-85.174560546875,-95.890625,130115,148567,11617
0,0,14,840,0.0157470703125,-0.0079345703125,-0.01092529296875,-86.78436279296875,26.031494140625,-85.45684814453125,-95.890625,130121,148593,11622
0,0,14,850,0.0157470703125,-0.0079345703125,-0.01092529296875,-86.78436279296875,26.031494140625,-85.45684814453125,-98.890625,130134,148617,11618
0,0,14,860,0.01824951171875,-0.008056640625,-0.00494384765625,-88.96636962890625,28.26690673828125,-86.99798583984375,-98.890625,130155,148638,11619
0,0,14,870,0.01824951171875,-0.008056640625,-0.00494384765625,-88.96636962890625,28.26690673828125,-86.99798583984375,-98.890625,130140,148681,11617
0,0,14,880,0.026611328125,-0.011474609375,-0.0096435546875,-89.569091796875,29.144287109375,-84.63287353515625,-98.890625,130143,148692,11614
0,0,14,890,0.026611328125,-0.011474609375,-0.0096435546875,-89.569091796875,29.144287109375,-84.63287353515625,-98.890625,130167,148717,11618
0,0,14,900,0.0234375,-0.0096435546875,-0.01568603515625,-88.592529296875,28.22113037109375,-83.770751953125,-98.890625,130166,148707,11606
0,0,14,910,0.0234375,-0.0096435546875,-0.01568603515625,-88.592529296875,28.22113037109375,-83.770751953125,-98.890625,130174,148721,11626
0,0,14,920,0.01708984375,-0.00762939453125,-0.01727294921875,-87.76092529296875,27.64892578125,-85.44158935546875,-98.890625,130173,148709,11611
0,0,14,930,0.01708984375,-0.00762939453125,-0.01727294921875,-87.76092529296875,27.64892578125,-85.44158935546875,-98.890625,130157,148714,11617
0,0,14,940,0.0208740234375,-0.00604248046875,-0.01507568359375,-87.79144287109375,27.41241455078125,-86.883544921875,-94.890625,130164,148701,11623
0,0,14,950,0.02679443359375,-0.00750732421875,-0.01226806640625,-87.79144287109375,27.41241455078125,-86.883544921875,-94.890625,130157,148699,11626
0,0,14,960,0.02679443359375,-0.00750732421875,-0.01226806640625,-88.24920654296875,27.40478515625,-84.49554443359375,-94.890625,130160,148691,11616
0,0,14,970,0.02154541015625,-0.0062255859375,-0.009765625,-88.7908935546875,27.88543701171875,-83.1451416015625,-94.890625,130158,148701,11623
0,0,14,980,0.02154541015625,-0.0062255859375,-0.009765625,-88.7908935546875,27.88543701171875,-83.1451416015625,-94.890625,130159,148687,11624
0,0,14,990,0.0089111328125,-0.00531005859375,-0.01031494140625,-89.874267578125,28.7628173828125,-86.0137939453125,-94.890625,130152,148707,11621
0,0,15,0,0.0089111328125,-0.00531005859375,-0.01031494140625,-89.874267578125,28.7628173828125,-86.0137939453125,-94.890625,130162,148703,11636
0,0,15,10,0.0166015625,-0.0067138671875,-0.01556396484375,-89.35546875,28.4423828125,-91.52984619140625,-94.890625,130159,148729,11629
0,0,15,20,0.0166015625,-0.0067138671875,-0.01556396484375,-89.35546875,28.4423828125,-91.52984619140625,-94.890625,130182,148739,11640
0,0,15,30,0.03936767578125,-0.01776123046875,-0.0177001953125,-88.8519287109375,27.71759033203125,-85.540771484375,-94.890625,130182,148765,11630
0,0,15,40,0.03936767578125,-0.01776123046875,-0.0177001953125,-88.8519287109375,27.71759033203125,-85.540771484375,-90.890625,130193,148756,11631
0,0,15,50,0.0328369140625,-0.0164794921875,-0.01605224609375,-88.5009765625,26.8707275390625,-81.298828125,-90.890625,130194,148800,11647
0,0,15,60,0.0328369140625,-0.0164794921875,-0.01605224609375,-88.5009765625,26.8707275390625,-81.298828125,-90.890625,130206,148824,11636
0,0,15,70,0.01025390625,-0.01141357421875,-0.01104736328125,-88.3636474609375,26.5655517578125,-85.19744873046875,-90.890625,130234,148853,11634
0,0,15,80,0.01025390625,-0.01141357421875,-0.01104736328125,-88.3636474609375,26.5655517578125,-85.19744873046875,-90.890625,130229,148874,11639
0,0,15,90,0.01446533203125,-0.01043701171875,-0.00897216796875,-88.00506591796875,26.81732177734375,-87.615966796875,-90.890625,130242,148873,11631
0,0,15,100,0.02679443359375,-0.01373291015625,-0.0076904296875,-89.36309814453125,28.20587158203125,-83.94622802734375,-90.890625,130238,148889,11638
0,0,15,110,0.02679443359375,-0.01373291015625,-0.0076904296875,-89.36309814453125,28.20587158203125,-83.94622802734375,-90.890625,130251,148904,11625
0,0,15,120,0.02154541015625,-0.01165771484375,-0.01116943359375,-89.4927978515625,28.289794921875,-83.30535888671875,-90.890625,130238,148907,11635
0,0,15,130,0.02154541015625,-0.01165771484375,-0.01116943359375,-89.4927978515625,28.289794921875,-83.30535888671875,-85.890625,130251,148901,11652
0,0,15,140,0.01251220703125,-0.01104736328125,-0.0140380859375,-87.7532958984375,27.1148681640625,-85.0982666015625,-85.890625,130236,148909,11644
0,0,15,150,0.01251220703125,-0.01104736328125,-0.0140380859375,-87.7532958984375,27.1148681640625,-85.0982666015625,-85.890625,130225,148901,11636
0,0,15,160,0.01409912109375,-0.01043701171875,-0.0120849609375,-87.5396728515625,26.8707275390625,-86.66229248046875,-85.890625,130233,148916,11631
0,0,15,170,0.01409912109375,-0.01043701171875,-0.0120849609375,-87.5396728515625,26.8707275390625,-86.66229248046875,-89.890625,130238,148925,11641
0,0,15,180,0.02215576171875,-0.012939453125,-0.0087890625,-87.5701904296875,27.1148681640625,-84.34295654296875,-89.890625,130230,148931,11640
0,0,15,190,0.02215576171875,-0.012939453125,-0.0087890625,-87.5701904296875,27.1148681640625,-84.34295654296875,-89.890625,130234,148938,11639
0,0,15,200,0.02020263671875,-0.01153564453125,-0.00653076171875,-89.68353271484375,28.38134765625,-83.85467529296875,-89.890625,130237,148947,11639
0,0,15,210,0.02020263671875,-0.01153564453125,-0.00653076171875,-89.68353271484375,28.38134765625,-83.85467529296875,-89.890625,130228,148943,11633
0,0,15,220,0.02154541015625,-0.01031494140625,-0.01336669921875,-88.19580078125,27.68707275390625,-82.75604248046875,-86.890625,130254,148941,11630
0,0,15,230,0.015625,-0.00732421875,-0.0130615234375,-88.19580078125,27.68707275390625,-82.75604248046875,-86.890625,130216,148934,11639
0,0,15,240,0.015625,-0.00732421875,-0.0130615234375,-88.0126953125,27.9693603515625,-84.00726318359375,-86.890625,130233,148937,11638
0,0,15,250,0.01629638671875,-0.00482177734375,-0.0152587890625,-89.27154541015625,28.63311767578125,-85.63995361328125,-86.890625,130227,148953,11642
0,0,15,260,0.01629638671875,-0.00482177734375,-0.0152587890625,-89.27154541015625,28.63311767578125,-85.63995361328125,-84.890625,130230,148948,11638
0,0,15,270,0.0223388671875,-0.00531005859375,-0.02142333984375,-87.65411376953125,27.24456787109375,-85.02960205078125,-84.890625,130216,148967,11635
0,0,15,280,0.0223388671875,-0.00531005859375,-0.02142333984375,-87.65411376953125,27.24456787109375,-85.02960205078125,-84.890625,130236,148942,11640
0,0,15,290,0.01922607421875,-0.00469970703125,-0.0179443359375,-87.54730224609375,26.75628662109375,-84.259033203125,-84.890625,130227,148944,11636
0,0,15,300,0.01922607421875,-0.00469970703125,-0.0179443359375,-87.54730224609375,26.75628662109375,-84.259033203125,-84.890625,130215,148926,11636
0,0,15,310,0.01690673828125,0.00079345703125,-0.01422119140625,-87.8753662109375,26.51214599609375,-84.90753173828125,-84.890625,130175,148919,11630
0,0,15,320,0.01690673828125,0.00079345703125,-0.01422119140625,-87.8753662109375,26.51214599609375,-84.90753173828125,-84.890625,130172,148861,11624
0,0,15,330,0.0140380859375,0.00201416015625,-0.0107421875,-89.1876220703125,27.42767333984375,-86.54022216796875,-84.890625,130152,148779,11621
0,0,15,340,0.0140380859375,0.00201416015625,-0.0107421875,-89.1876220703125,27.42767333984375,-86.54022216796875,-84.890625,130114,148667,11646
0,0,15,350,0.01739501953125,-0.00213623046875,-0.01275634765625,-88.58489990234375,27.38189697265625,-87.005615234375,-84.890625,130051,148536,11620
0,0,15,360,0.01739501953125,-0.00213623046875,-0.01275634765625,-88.58489990234375,27.38189697265625,-87.005615234375,-81.890625,130024,148452,11632
0,0,15,370,0.02239990234375,-0.001953125,-0.01263427734375,-88.07373046875,27.3284912109375,-86.03668212890625,-81.890625,130011,148397,11637
0,0,15,380,0.01995849609375,-0.00372314453125,-0.00860595703125,-88.07373046875,28.50341796875,-86.2274169921875,-81.890625,129981,148380,11623
0,0,15,390,0.01995849609375,-0.00372314453125,-0.00860595703125,-89.630126953125,28.50341796875,-86.2274169921875,-81.890625,129990,148367,11621
0,0,15,400,0.0201416015625,-0.00732421875,-0.0103759765625,-89.691162109375,29.12139892578125,-85.1287841796875,-84.890625,129979,148397,11636
0,0,15,410,0.0201416015625,-0.00732421875,-0.0103759765625,-89.691162109375,29.12139892578125,-85.1287841796875,-84.890625,129992,148391,11626
0,0,15,420,0.0174560546875,-0.006103515625,-0.0146484375,-89.263916015625,28.5491943359375,-84.81597900390625,-84.890625,130004,148416,11629
0,0,15,430,0.0174560546875,-0.006103515625,-0.0146484375,-89.263916015625,28.5491943359375,-84.81597900390625,-84.890625,130012,148454,11612
0,0,15,440,0.014404296875,-0.007080078125,-0.0172119140625,-88.5467529296875,27.34375,-86.63177490234375,-84.890625,130007,148483,11636
0,0,15,450,0.014404296875,-0.007080078125,-0.0172119140625,-88.5467529296875,27.34375,-86.63177490234375,-77.890625,130020,148512,11625
0,0,15,460,0.01727294921875,-0.0113525390625,-0.0162353515625,-88.37890625,26.84783935546875,-85.9222412109375,-77.890625,130035,148570,11635
0,0,15,470,0.01727294921875,-0.0113525390625,-0.0162353515625,-88.37890625,26.84783935546875,-85.9222412109375,-77.890625,130047,148592,11629
0,0,15,480,0.0203857421875,-0.013671875,-0.01385498046875,-88.6077880859375,27.09197998046875,-84.5489501953125,-77.890625,130057,148601,11624
0,0,15,490,0.0203857421875,-0.013671875,-0.01385498046875,-88.6077880859375,27.09197998046875,-84.5489501953125,-78.890625,130037,148611,11625
0,0,15,500,0.01641845703125,-0.011962890625,-0.01318359375,-88.15765380859375,26.89361572265625,-84.503173828125,-78.890625,130042,148627,11632
0,0,15,510,0.0166015625,-0.010986328125,-0.01287841796875,-88.15765380859375,26.89361572265625,-84.503173828125,-78.890625,130044,148624,11627
0,0,15,520,0.0166015625,-0.010986328125,-0.01287841796875,-87.738037109375,27.06146240234375,-85.5865478515625,-78.890625,130033,148648,11623
0,0,15,530,0.02386474609375,-0.00994873046875,-0.01251220703125,-87.3870849609375,27.21405029296875,-83.9691162109375,-78.890625,130049,148674,11651
0,0,15,540,0.02386474609375,-0.00994873046875,-0.01251220703125,-87.3870849609375,27.21405029296875,-83.9691162109375,-81.890625,130038,148670,11631
0,0,15,550,0.02130126953125,-0.00537109375,-0.0107421875,-88.20343017578125,28.1524658203125,-82.60345458984375,-81.890625,130032,148673,11636
0,0,15,560,0.02130126953125,-0.00537109375,-0.0107421875,-88.20343017578125,28.1524658203125,-82.60345458984375,-81.890625,130034,148669,11635
0,0,15,570,0.01556396484375,-0.00128173828125,-0.0125732421875,-89.91241455078125,29.022216796875,-85.62469482421875,-81.890625,130044,148674,11630
0,0,15,580,0.01556396484375,-0.00128173828125,-0.0125732421875,-89.91241455078125,29.022216796875,-85.62469482421875,-77.890625,130031,148686,11640
0,0,15,590,0.01873779296875,-0.00494384765625,-0.01910400390625,-89.07318115234375,28.48052978515625,-85.12115478515625,-77.890625,130018,148662,11626
0,0,15,600,0.01873779296875,-0.00494384765625,-0.01910400390625,-89.07318115234375,28.48052978515625,-85.12115478515625,-77.890625,130005,148638,11646
0,0,15,610,0.01885986328125,-0.00604248046875,-0.0218505859375,-88.0889892578125,27.374267578125,-85.662841796875,-77.890625,129985,148617,11639
0,0,15,620,0.01885986328125,-0.00604248046875,-0.0218505859375,-88.0889892578125,27.374267578125,-85.662841796875,-77.890625,129996,148589,11651
0,0,15,630,0.01824951171875,-0.00732421875,-0.0184326171875,-88.09661865234375,27.0538330078125,-83.80889892578125,-81.890625,129964,148567,11625
0,0,15,640,0.01824951171875,-0.00732421875,-0.0184326171875,-88.09661865234375,27.0538330078125,-83.80889892578125,-81.890625,129947,148530,11639
0,0,15,650,0.01043701171875,-0.0054931640625,-0.0155029296875,-88.43994140625,26.89361572265625,-85.96038818359375,-81.890625,129942,148521,11631
0,0,15,660,0.01171875,-0.00738525390625,-0.01409912109375,-88.43994140625,26.89361572265625,-87.47100830078125,-81.890625,129931,148513,11630
0,0,15,670,0.01171875,-0.00738525390625,-0.01409912109375,-88.9434814453125,27.069091796875,-87.47100830078125,-76.890625,129918,148486,11632
0,0,15,680,0.01995849609375,-0.01068115234375,-0.0155029296875,-88.75274658203125,26.95465087890625,-86.55548095703125,-76.890625,129923,148497,11624
0,0,15,690,0.01995849609375,-0.01068115234375,-0.0155029296875,-88.75274658203125,26.95465087890625,-86.55548095703125,-76.890625,129919,148497,11641
0,0,15,700,0.02447509765625,-0.01300048828125,-0.0150146484375,-88.43231201171875,27.15301513671875,-83.59527587890625,-76.890625,129928,148521,11643
0,0,15,710,0.02447509765625,-0.01300048828125,-0.0150146484375,-88.43231201171875,27.15301513671875,-83.59527587890625,-76.890625,129943,148529,11637
0,0,15,720,0.0205078125,-0.0091552734375,-0.01409912109375,-88.1805419921875,27.34375,-84.48028564453125,-76.890625,129935,148529,11639
0,0,15,730,0.0205078125,-0.0091552734375,-0.01409912109375,-88.1805419921875,27.34375,-84.48028564453125,-76.890625,129933,148525,11657
0,0,15,740,0.01849365234375,-0.00927734375,-0.01220703125,-89.447021484375,28.29742431640625,-84.77020263671875,-76.890625,129925,148561,11649
0,0,15,750,0.01849365234375,-0.00927734375,-0.01220703125,-89.447021484375,28.29742431640625,-84.77020263671875,-76.890625,129927,148566,11646
0,0,15,760,0.01947021484375,-0.00860595703125,-0.0179443359375,-88.58489990234375,27.32086181640625,-83.6639404296875,-76.890625,129941,148578,11631
0,0,15,770,0.01947021484375,-0.00860595703125,-0.0179443359375,-88.58489990234375,27.32086181640625,-83.6639404296875,-73.890625,129932,148577,11634
0,0,15,780,0.0126953125,-0.00726318359375,-0.01763916015625,-87.0819091796875,26.2451171875,-84.84649658203125,-73.890625,129938,148589,11646
0,0,15,790,0.0126953125,-0.0079345703125,-0.01226806640625,-87.0819091796875,26.2451171875,-84.84649658203125,-73.890625,129935,148580,11656
0,0,15,800,0.0093994140625,-0.0079345703125,-0.01226806640625,-88.0126953125,26.9012451171875,-89.14947509765625,-73.890625,129936,148599,11648
0,0,15,810,0.02880859375,-0.0157470703125,-0.01190185546875,-89.39361572265625,28.25164794921875,-86.17401123046875,-74.890625,129945,148624,11637
0,0,15,820,0.02880859375,-0.0157470703125,-0.01190185546875,-89.39361572265625,28.25164794921875,-86.17401123046875,-74.890625,129950,148618,11650
0,0,15,830,0.0322265625,-0.01580810546875,-0.01763916015625,-89.0045166015625,28.1982421875,-81.756591796875,-74.890625,129981,148637,11653
0,0,15,840,0.0322265625,-0.01580810546875,-0.01763916015625,-89.0045166015625,28.1982421875,-81.756591796875,-74.890625,129935,148643,11646
0,0,15,850,0.01629638671875,-0.01092529296875,-0.019287109375,-88.46282958984375,27.3895263671875,-83.4197998046875,-74.890625,129967,148660,11649
0,0,15,860,0.01629638671875,-0.01092529296875,-0.019287109375,-88.46282958984375,27.3895263671875,-83.4197998046875,-72.890625,129989,148653,11659
0,0,15,870,0.012451171875,-0.007568359375,-0.01904296875,-88.26446533203125,26.824951171875,-84.686279296875,-72.890625,129978,148651,11654
0,0,15,880,0.012451171875,-0.007568359375,-0.01904296875,-88.26446533203125,26.824951171875,-84.686279296875,-72.890625,130002,148651,11655
0,0,15,890,0.015380859375,-0.00726318359375,-0.0185546875,-87.6617431640625,26.81732177734375,-84.49554443359375,-72.890625,129988,148651,11650
0,0,15,900,0.015380859375,-0.00726318359375,-0.0185546875,-87.6617431640625,26.81732177734375,-84.49554443359375,-70.890625,129982,148667,11645
0,0,15,910,0.01397705078125,-0.00555419921875,-0.0164794921875,-87.6922607421875,26.6876220703125,-86.212158203125,-70.890625,129985,148670,11657
0,0,15,920,0.01397705078125,-0.00555419921875,-0.0164794921875,-87.6922607421875,26.6876220703125,-86.212158203125,-70.890625,129981,148663,11656
0,0,15,930,0.01806640625,-0.00543212890625,-0.01458740234375,-88.64593505859375,27.16064453125,-86.09771728515625,-70.890625,129980,148675,11656
0,0,15,940,0.020263671875,-0.007568359375,-0.01483154296875,-88.64593505859375,27.16064453125,-84.14459228515625,-70.890625,129929,148678,11668
0,0,15,950,0.020263671875,-0.007568359375,-0.01483154296875,-89.31732177734375,27.76336669921875,-85.71624755859375,-70.890625,129920,148695,11653
0,0,15,960,0.02130126953125,-0.00750732421875,-0.01727294921875,-88.09661865234375,27.2216796875,-84.2742919921875,-70.890625,129919,148669,11658
0,0,15,970,0.02130126953125,-0.00750732421875,-0.01727294921875,-88.09661865234375,27.2216796875,-84.2742919921875,-70.890625,129904,148667,11665
0,0,15,980,0.01776123046875,-0.00372314453125,-0.01593017578125,-89.54620361328125,27.7252197265625,-84.40399169921875,-70.890625,129900,148648,11660
0,0,15,990,0.01776123046875,-0.00372314453125,-0.01593017578125,-89.54620361328125,27.7252197265625,-84.40399169921875,-72.890625,129837,148602,11665
0,0,16,0,0.01611328125,-0.0020751953125,-0.02020263671875,-88.9129638671875,27.22930908203125,-86.18927001953125,-72.890625,129825,148506,11664
0,0,16,10,0.01611328125,-0.0020751953125,-0.02020263671875,-88.9129638671875,27.22930908203125,-86.18927001953125,-72.890625,129747,148379,11653
0,0,16,20,0.017578125,-0.00433349609375,-0.01934814453125,-88.4552001953125,26.51214599609375,-85.47210693359375,-72.890625,129722,148273,11656
0,0,16,30,0.017578125,-0.00433349609375,-0.01934814453125,-88.4552001953125,26.51214599609375,-85.47210693359375,-72.890625,129705,148204,11648
0,0,16,40,0.01214599609375,-0.005615234375,-0.01531982421875,-88.4246826171875,25.97808837890625,-87.21923828125,-70.890625,129684,148132,11645
0,0,16,50,0.01214599609375,-0.005615234375,-0.01531982421875,-88.4246826171875,25.97808837890625,-87.21923828125,-70.890625,129645,148076,11652
0,0,16,60,0.0155029296875,-0.00927734375,-0.0115966796875,-88.9739990234375,26.19171142578125,-87.34893798828125,-70.890625,129611,148017,11636
0,0,16,70,0.0155029296875,-0.00927734375,-0.009765625,-88.9739990234375,26.19171142578125,-87.34893798828125,-70.890625,129606,148011,11657
0,0,16,80,0.0230712890625,-0.0126953125,-0.009765625,-89.2181396484375,26.80206298828125,-84.95330810546875,-70.890625,129633,148031,11643
0,0,16,90,0.02349853515625,-0.01385498046875,-0.00933837890625,-89.7979736328125,27.85491943359375,-81.817626953125,-66.890625,129618,148065,11647
0,0,16,100,0.02349853515625,-0.01385498046875,-0.00933837890625,-89.7979736328125,27.85491943359375,-81.817626953125,-66.890625,129630,148107,11650
0,0,16,110,0.01654052734375,-0.0068359375,-0.0152587890625,-88.1500244140625,26.74102783203125,-82.275390625,-66.890625,129631,148152,11644
0,0,16,120,0.01654052734375,-0.0068359375,-0.0152587890625,-88.1500244140625,26.74102783203125,-82.275390625,-66.890625,129649,148180,11648
0,0,16,130,0.0087890625,-0.00335693359375,-0.011962890625,-87.95166015625,26.43585205078125,-85.57891845703125,-66.890625,129684,148251,11642
0,0,16,140,0.0087890625,-0.00335693359375,-0.011962890625,-87.95166015625,26.43585205078125,-85.57891845703125,-66.890625,129683,148297,11644
0,0,16,150,0.01788330078125,-0.00433349609375,-0.00921630859375,-89.02740478515625,26.42822265625,-87.5244140625,-66.890625,129707,148336,11651
0,0,16,160,0.01788330078125,-0.00433349609375,-0.00921630859375,-89.02740478515625,26.42822265625,-87.5244140625,-66.890625,129711,148349,11663
0,0,16,170,0.03692626953125,-0.008056640625,-0.0115966796875,-87.5701904296875,25.56610107421875,-82.122802734375,-66.890625,129728,148381,11667
0,0,16,180,0.03692626953125,-0.008056640625,-0.0115966796875,-87.5701904296875,25.56610107421875,-82.122802734375,-65.890625,129750,148404,11669
0,0,16,190,0.02362060546875,-0.0028076171875,-0.0068359375,-89.35546875,26.8402099609375,-83.19091796875,-65.890625,129751,148397,11653
0,0,16,200,0.02362060546875,-0.0028076171875,-0.0068359375,-89.35546875,26.8402099609375,-83.19091796875,-65.890625,129762,148393,11662
0,0,16,210,0.0167236328125,-0.00238037109375,-0.01031494140625,-88.69171142578125,27.1759033203125,-85.3118896484375,-65.890625,129776,148413,11668
0,0,16,220,0.0196533203125,-0.001953125,-0.01171875,-88.69171142578125,27.1759033203125,-85.3118896484375,-64.890625,129771,148387,11658
0,0,16,230,0.0196533203125,-0.001953125,-0.01171875,-88.0584716796875,27.36663818359375,-85.7086181640625,-64.890625,129773,148386,11671
